Facility ID,"Patients who gave a rating of ""6"" or lower (low)","Patients who gave a rating of ""7"" or ""8"" (medium)","Patients who gave a rating of ""9"" or ""10"" (high)","Doctors ""always"" communicated well","Doctors ""always"" explained things so they could understand","Doctors ""always"" listened carefully","Doctors ""always"" treated them with courtesy and  respect","Doctors ""sometimes"" or ""never"" communicated well","Doctors ""sometimes"" or ""never"" explained things so they could understand","Doctors ""sometimes"" or ""never"" listened carefully","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect","Doctors ""usually""  treated them with courtesy and  respect","Doctors ""usually"" communicated well","Doctors ""usually"" explained things so they could understand","Doctors ""usually"" listened carefully"
300012.0,11.0,20.0,69.0,77.0,72.0,74.0,85.0,5.0,7.0,6.0,2.0,13.0,18.0,21.0,20.0
300014.0,12.0,18.0,70.0,76.0,73.0,76.0,81.0,9.0,12.0,11.0,5.0,14.0,15.0,15.0,13.0
300017.0,8.0,25.0,67.0,75.0,67.0,76.0,83.0,5.0,6.0,6.0,3.0,14.0,20.0,27.0,18.0
300018.0,5.0,17.0,78.0,81.0,76.0,80.0,87.0,4.0,5.0,5.0,3.0,10.0,15.0,19.0,15.0
300019.0,13.0,28.0,59.0,78.0,72.0,78.0,85.0,5.0,7.0,6.0,4.0,11.0,17.0,21.0,16.0
300020.0,9.0,22.0,69.0,79.0,73.0,78.0,87.0,4.0,5.0,5.0,2.0,11.0,17.0,22.0,17.0
300023.0,6.0,19.0,75.0,84.0,80.0,84.0,89.0,3.0,4.0,4.0,2.0,9.0,13.0,16.0,12.0
300029.0,15.0,24.0,61.0,77.0,71.0,77.0,84.0,6.0,7.0,7.0,4.0,12.0,17.0,22.0,16.0
300034.0,7.0,20.0,73.0,81.0,76.0,78.0,88.0,4.0,5.0,4.0,3.0,9.0,15.0,19.0,18.0
301300.0,0.0,10.0,90.0,87.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
301301.0,6.0,28.0,66.0,79.0,77.0,75.0,86.0,5.0,6.0,6.0,2.0,12.0,16.0,17.0,19.0
301302.0,7.0,20.0,73.0,84.0,80.0,83.0,89.0,3.0,3.0,4.0,2.0,9.0,13.0,17.0,13.0
301303.0,4.0,21.0,75.0,80.0,72.0,81.0,85.0,5.0,5.0,4.0,8.0,7.0,15.0,23.0,15.0
301304.0,5.0,25.0,70.0,79.0,73.0,78.0,86.0,5.0,5.0,7.0,2.0,12.0,16.0,22.0,15.0
301305.0,3.0,7.0,90.0,86.0,82.0,86.0,90.0,1.0,1.0,1.0,2.0,8.0,13.0,17.0,13.0
301306.0,17.0,29.0,54.0,66.0,57.0,68.0,75.0,8.0,10.0,11.0,5.0,20.0,26.0,33.0,21.0
301307.0,7.0,17.0,76.0,80.0,75.0,78.0,87.0,4.0,5.0,4.0,3.0,10.0,16.0,20.0,18.0
301308.0,9.0,21.0,70.0,75.0,69.0,71.0,83.0,7.0,7.0,8.0,6.0,11.0,18.0,24.0,21.0
301309.0,11.0,22.0,67.0,78.0,73.0,75.0,86.0,6.0,7.0,6.0,4.0,10.0,16.0,20.0,19.0
301310.0,6.0,19.0,75.0,79.0,79.0,78.0,81.0,6.0,5.0,7.0,6.0,13.0,15.0,16.0,15.0
301311.0,6.0,26.0,68.0,73.0,67.0,71.0,80.0,5.0,5.0,7.0,4.0,16.0,22.0,28.0,22.0
301312.0,8.0,10.0,82.0,86.0,83.0,83.0,92.0,3.0,4.0,4.0,1.0,7.0,11.0,13.0,13.0
310001.0,11.0,19.0,70.0,76.0,71.0,75.0,83.0,6.0,7.0,6.0,4.0,13.0,18.0,22.0,19.0
310002.0,16.0,23.0,61.0,76.0,72.0,75.0,82.0,8.0,10.0,8.0,6.0,12.0,16.0,18.0,17.0
310003.0,13.0,27.0,60.0,75.0,70.0,73.0,81.0,7.0,9.0,7.0,5.0,14.0,18.0,21.0,20.0
310005.0,10.0,25.0,65.0,77.0,70.0,75.0,85.0,5.0,6.0,6.0,4.0,11.0,18.0,24.0,19.0
310006.0,12.0,27.0,61.0,75.0,69.0,72.0,84.0,7.0,9.0,6.0,5.0,11.0,18.0,22.0,22.0
310008.0,6.0,18.0,76.0,80.0,76.0,79.0,85.0,4.0,6.0,5.0,2.0,13.0,16.0,18.0,16.0
310009.0,18.0,29.0,53.0,70.0,64.0,67.0,79.0,10.0,12.0,12.0,5.0,16.0,20.0,24.0,21.0
310010.0,9.0,19.0,72.0,78.0,74.0,75.0,84.0,6.0,7.0,5.0,5.0,11.0,16.0,19.0,20.0
310011.0,13.0,31.0,56.0,74.0,68.0,71.0,81.0,5.0,8.0,6.0,3.0,16.0,21.0,24.0,23.0
310012.0,9.0,21.0,70.0,78.0,73.0,78.0,84.0,5.0,6.0,5.0,3.0,13.0,17.0,21.0,17.0
310014.0,13.0,23.0,64.0,76.0,70.0,74.0,84.0,6.0,8.0,7.0,4.0,12.0,18.0,22.0,19.0
310015.0,8.0,16.0,76.0,75.0,69.0,74.0,82.0,5.0,7.0,6.0,3.0,15.0,20.0,24.0,20.0
310016.0,21.0,31.0,48.0,67.0,63.0,65.0,73.0,10.0,12.0,10.0,8.0,19.0,23.0,25.0,25.0
310017.0,8.0,23.0,69.0,77.0,71.0,75.0,84.0,5.0,6.0,5.0,3.0,13.0,18.0,23.0,20.0
310019.0,16.0,26.0,58.0,73.0,68.0,71.0,79.0,9.0,11.0,10.0,6.0,15.0,18.0,21.0,19.0
310022.0,7.0,19.0,74.0,80.0,75.0,79.0,86.0,4.0,6.0,4.0,2.0,12.0,16.0,19.0,17.0
310024.0,13.0,24.0,63.0,74.0,70.0,71.0,80.0,8.0,10.0,8.0,5.0,15.0,18.0,20.0,21.0
310025.0,21.0,25.0,54.0,71.0,66.0,69.0,79.0,7.0,9.0,7.0,6.0,15.0,22.0,25.0,24.0
310027.0,20.0,26.0,54.0,70.0,64.0,67.0,79.0,10.0,12.0,11.0,8.0,13.0,20.0,24.0,22.0
310028.0,13.0,26.0,61.0,70.0,64.0,68.0,78.0,9.0,11.0,10.0,6.0,16.0,21.0,25.0,22.0
310029.0,14.0,25.0,61.0,77.0,72.0,75.0,84.0,6.0,7.0,6.0,4.0,12.0,17.0,21.0,19.0
310031.0,5.0,17.0,78.0,83.0,77.0,81.0,90.0,3.0,4.0,3.0,2.0,8.0,14.0,19.0,16.0
310032.0,11.0,23.0,66.0,74.0,68.0,73.0,82.0,7.0,9.0,7.0,4.0,14.0,19.0,23.0,20.0
310034.0,7.0,22.0,71.0,78.0,72.0,76.0,85.0,5.0,6.0,6.0,3.0,12.0,17.0,22.0,18.0
310038.0,15.0,24.0,61.0,74.0,68.0,73.0,81.0,8.0,9.0,8.0,5.0,14.0,18.0,23.0,19.0
310039.0,12.0,27.0,61.0,72.0,67.0,69.0,80.0,9.0,11.0,9.0,6.0,14.0,19.0,22.0,22.0
310040.0,15.0,22.0,63.0,72.0,67.0,70.0,80.0,8.0,9.0,9.0,6.0,14.0,20.0,24.0,21.0
310041.0,16.0,31.0,53.0,70.0,64.0,68.0,78.0,8.0,10.0,9.0,5.0,17.0,22.0,26.0,23.0
310044.0,9.0,22.0,69.0,75.0,69.0,73.0,82.0,7.0,9.0,7.0,4.0,14.0,18.0,22.0,20.0
310045.0,7.0,20.0,73.0,78.0,73.0,78.0,85.0,5.0,7.0,6.0,4.0,11.0,17.0,20.0,16.0
310047.0,8.0,24.0,68.0,77.0,74.0,76.0,83.0,7.0,8.0,8.0,5.0,12.0,16.0,18.0,16.0
310048.0,10.0,26.0,64.0,74.0,68.0,72.0,82.0,6.0,9.0,7.0,3.0,15.0,20.0,23.0,21.0
310050.0,9.0,30.0,61.0,73.0,67.0,70.0,81.0,6.0,8.0,7.0,5.0,14.0,21.0,25.0,23.0
310051.0,11.0,24.0,65.0,75.0,69.0,73.0,81.0,6.0,7.0,7.0,4.0,15.0,19.0,24.0,20.0
310052.0,10.0,25.0,65.0,72.0,65.0,70.0,81.0,6.0,8.0,7.0,4.0,15.0,22.0,27.0,23.0
310054.0,12.0,27.0,61.0,74.0,68.0,71.0,82.0,7.0,9.0,8.0,5.0,13.0,19.0,23.0,21.0
310057.0,18.0,28.0,54.0,73.0,69.0,70.0,79.0,9.0,11.0,10.0,5.0,16.0,18.0,20.0,20.0
310058.0,14.0,25.0,61.0,70.0,62.0,71.0,76.0,10.0,9.0,9.0,12.0,12.0,20.0,29.0,20.0
310060.0,5.0,18.0,77.0,82.0,75.0,80.0,90.0,4.0,4.0,4.0,3.0,7.0,14.0,21.0,16.0
310061.0,17.0,29.0,54.0,76.0,72.0,73.0,83.0,8.0,10.0,8.0,5.0,12.0,16.0,18.0,19.0
310064.0,12.0,24.0,64.0,72.0,68.0,69.0,78.0,8.0,9.0,9.0,5.0,17.0,20.0,23.0,22.0
310069.0,7.0,17.0,76.0,76.0,70.0,74.0,83.0,5.0,6.0,6.0,4.0,13.0,19.0,24.0,20.0
310070.0,9.0,19.0,72.0,74.0,69.0,73.0,82.0,7.0,10.0,7.0,5.0,13.0,19.0,21.0,20.0
310073.0,12.0,25.0,63.0,73.0,67.0,72.0,81.0,7.0,9.0,7.0,4.0,15.0,20.0,24.0,21.0
310074.0,10.0,24.0,66.0,74.0,69.0,72.0,81.0,8.0,9.0,8.0,6.0,13.0,18.0,22.0,20.0
310075.0,10.0,24.0,66.0,75.0,70.0,74.0,82.0,6.0,7.0,7.0,4.0,14.0,19.0,23.0,19.0
310076.0,13.0,23.0,64.0,74.0,69.0,72.0,81.0,6.0,8.0,7.0,4.0,15.0,20.0,23.0,21.0
310083.0,22.0,26.0,52.0,70.0,66.0,71.0,73.0,10.0,12.0,7.0,10.0,17.0,20.0,22.0,22.0
310084.0,14.0,25.0,61.0,70.0,67.0,69.0,75.0,8.0,9.0,8.0,6.0,19.0,22.0,24.0,23.0
310086.0,11.0,22.0,67.0,76.0,70.0,75.0,84.0,6.0,6.0,7.0,4.0,12.0,18.0,24.0,18.0
310092.0,17.0,26.0,57.0,73.0,68.0,70.0,80.0,9.0,11.0,9.0,6.0,14.0,18.0,21.0,21.0
310096.0,7.0,21.0,72.0,81.0,75.0,80.0,88.0,3.0,5.0,3.0,3.0,9.0,16.0,20.0,17.0
310108.0,17.0,27.0,56.0,71.0,65.0,69.0,78.0,8.0,10.0,9.0,5.0,17.0,21.0,25.0,22.0
310110.0,11.0,27.0,62.0,76.0,70.0,75.0,84.0,5.0,7.0,6.0,4.0,12.0,19.0,23.0,19.0
310111.0,12.0,27.0,61.0,71.0,66.0,69.0,78.0,8.0,10.0,9.0,5.0,17.0,21.0,24.0,22.0
310112.0,10.0,24.0,66.0,73.0,68.0,71.0,79.0,7.0,9.0,7.0,4.0,17.0,20.0,23.0,22.0
310113.0,11.0,26.0,63.0,74.0,68.0,72.0,82.0,6.0,9.0,7.0,4.0,14.0,20.0,23.0,21.0
310115.0,16.0,29.0,55.0,70.0,63.0,68.0,79.0,8.0,10.0,9.0,5.0,16.0,22.0,27.0,23.0
310118.0,15.0,23.0,62.0,74.0,68.0,73.0,81.0,10.0,12.0,10.0,7.0,12.0,16.0,20.0,17.0
310119.0,16.0,29.0,55.0,73.0,68.0,71.0,80.0,6.0,8.0,7.0,4.0,16.0,21.0,24.0,22.0
310130.0,13.0,23.0,64.0,73.0,68.0,72.0,79.0,9.0,11.0,8.0,6.0,15.0,18.0,21.0,20.0
320001.0,17.0,26.0,57.0,75.0,70.0,73.0,81.0,7.0,8.0,8.0,5.0,14.0,18.0,22.0,19.0
320002.0,8.0,23.0,69.0,75.0,70.0,74.0,82.0,6.0,8.0,7.0,3.0,15.0,19.0,22.0,19.0
320004.0,11.0,21.0,68.0,75.0,71.0,73.0,82.0,7.0,9.0,8.0,5.0,13.0,18.0,20.0,19.0
320005.0,11.0,23.0,66.0,67.0,62.0,67.0,73.0,9.0,11.0,10.0,8.0,19.0,24.0,27.0,23.0
320006.0,17.0,28.0,55.0,69.0,67.0,65.0,74.0,12.0,13.0,13.0,10.0,16.0,19.0,20.0,22.0
320009.0,12.0,23.0,65.0,75.0,69.0,74.0,82.0,7.0,9.0,7.0,5.0,13.0,18.0,22.0,19.0
320011.0,10.0,19.0,71.0,81.0,77.0,79.0,88.0,5.0,5.0,5.0,5.0,7.0,14.0,18.0,16.0
320017.0,15.0,27.0,58.0,69.0,61.0,68.0,78.0,10.0,10.0,11.0,9.0,13.0,21.0,29.0,21.0
320018.0,13.0,30.0,57.0,71.0,64.0,68.0,80.0,10.0,11.0,11.0,7.0,13.0,19.0,25.0,21.0
320021.0,8.0,22.0,70.0,75.0,69.0,73.0,82.0,6.0,7.0,7.0,4.0,14.0,19.0,24.0,20.0
320022.0,11.0,31.0,58.0,72.0,68.0,71.0,77.0,9.0,11.0,10.0,7.0,16.0,19.0,21.0,19.0
320030.0,7.0,11.0,82.0,76.0,68.0,73.0,88.0,5.0,7.0,6.0,3.0,9.0,19.0,25.0,21.0
320033.0,7.0,24.0,69.0,85.0,82.0,82.0,91.0,2.0,2.0,4.0,1.0,8.0,13.0,16.0,14.0
320059.0,10.0,20.0,70.0,77.0,75.0,76.0,80.0,5.0,7.0,8.0,2.0,18.0,18.0,18.0,16.0
320060.0,24.0,30.0,46.0,67.0,73.72244205765969,77.30949689089881,85.2984737139627,13.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,20.0,19.886093838326737,16.945449406444318
320061.0,11.0,29.0,60.0,79.0,75.0,80.0,82.0,6.0,6.0,6.0,6.0,12.0,15.0,19.0,14.0
320063.0,19.0,30.0,51.0,73.0,67.0,71.0,80.0,9.0,12.0,10.0,6.0,14.0,18.0,21.0,19.0
320065.0,7.0,27.0,66.0,80.0,72.0,77.0,90.0,3.0,2.0,2.0,3.0,7.0,17.0,26.0,21.0
320074.0,13.0,23.0,64.0,75.0,69.0,75.0,80.0,6.0,8.0,6.0,4.0,16.0,19.0,23.0,19.0
320085.0,13.0,28.0,59.0,72.0,65.0,71.0,79.0,7.0,8.0,9.0,5.0,16.0,21.0,27.0,20.0
320086.0,6.0,17.0,77.0,82.0,77.0,81.0,87.0,6.0,6.0,7.0,4.0,9.0,12.0,17.0,12.0
320089.0,10.0,20.0,70.0,80.0,76.0,78.0,87.0,5.0,5.0,5.0,4.0,9.0,15.0,19.0,17.0
320090.0,8.0,21.0,71.0,80.0,74.0,77.0,88.0,5.0,5.0,6.0,4.0,8.0,15.0,21.0,17.0
320091.0,6.0,15.0,79.0,78.0,72.0,75.0,87.0,5.0,7.0,5.0,3.0,10.0,17.0,21.0,20.0
321301.0,12.0,4.0,84.0,83.0,73.72244205765969,77.30949689089881,85.2984737139627,8.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,9.0,19.886093838326737,16.945449406444318
321302.0,5.0,28.0,67.0,83.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,16.0,19.886093838326737,16.945449406444318
321305.0,4.0,15.0,81.0,85.0,81.0,86.0,89.0,2.0,3.0,2.0,2.0,9.0,13.0,16.0,12.0
321306.0,5.0,17.0,78.0,78.0,72.0,76.0,87.0,4.0,3.0,5.0,3.0,10.0,18.0,25.0,19.0
321307.0,14.0,14.0,72.0,79.0,73.72244205765969,77.30949689089881,85.2984737139627,6.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,15.0,19.886093838326737,16.945449406444318
321308.0,5.0,11.0,84.0,84.0,80.0,83.0,91.0,3.0,4.0,3.0,3.0,6.0,13.0,16.0,14.0
321309.0,18.0,22.0,60.0,72.0,69.0,69.0,78.0,12.0,13.0,13.0,10.0,12.0,16.0,18.0,18.0
321310.0,6.0,20.0,74.0,84.0,80.0,84.0,90.0,5.0,5.0,5.0,4.0,6.0,11.0,15.0,11.0
321311.0,6.0,25.0,69.0,87.0,79.0,87.0,93.0,4.0,7.0,5.0,1.0,6.0,9.0,14.0,8.0
330005.0,11.0,27.0,62.0,72.0,67.0,70.0,79.0,6.0,8.0,6.0,5.0,16.0,22.0,25.0,24.0
330006.0,15.0,31.0,54.0,78.0,72.0,75.0,86.0,6.0,7.0,7.0,4.0,10.0,16.0,21.0,18.0
330008.0,12.0,22.0,66.0,76.0,70.0,73.0,85.0,6.0,7.0,6.0,3.0,12.0,18.0,23.0,21.0
330009.0,20.0,29.0,51.0,71.0,66.0,69.0,78.0,11.0,13.0,11.0,9.0,13.0,18.0,21.0,20.0
330011.0,13.0,25.0,62.0,68.0,64.0,66.0,75.0,11.0,13.0,12.0,9.0,16.0,21.0,23.0,22.0
330013.0,19.0,29.0,52.0,68.0,61.0,65.0,77.0,9.0,11.0,10.0,6.0,17.0,23.0,28.0,25.0
330014.0,16.0,30.0,54.0,70.0,65.0,68.0,77.0,10.0,12.0,11.0,7.0,16.0,20.0,23.0,21.0
330019.0,23.0,26.0,51.0,64.0,61.0,63.0,68.0,18.0,21.0,19.0,14.0,18.0,18.0,18.0,18.0
330023.0,10.0,24.0,66.0,73.0,67.0,72.0,81.0,6.0,8.0,6.0,4.0,15.0,21.0,25.0,22.0
330024.0,10.0,23.0,67.0,78.0,73.0,77.0,85.0,6.0,7.0,6.0,4.0,11.0,16.0,20.0,17.0
330027.0,16.0,30.0,54.0,70.0,64.0,68.0,78.0,8.0,10.0,8.0,6.0,16.0,22.0,26.0,24.0
330028.0,19.0,31.0,50.0,71.0,64.0,69.0,78.0,9.0,12.0,10.0,6.0,16.0,20.0,24.0,21.0
330030.0,10.0,27.0,63.0,79.0,74.0,78.0,86.0,4.0,5.0,5.0,3.0,11.0,17.0,21.0,17.0
330033.0,8.0,31.0,61.0,76.0,71.0,72.0,85.0,6.0,9.0,7.0,3.0,12.0,18.0,20.0,21.0
330043.0,12.0,24.0,64.0,78.0,75.0,76.0,84.0,7.0,8.0,8.0,3.0,13.0,15.0,17.0,16.0
330044.0,15.0,31.0,54.0,72.0,66.0,69.0,81.0,7.0,10.0,8.0,4.0,15.0,21.0,24.0,23.0
330045.0,8.0,21.0,71.0,77.0,73.0,75.0,84.0,5.0,6.0,6.0,3.0,13.0,18.0,21.0,19.0
330046.0,15.0,24.0,61.0,74.0,70.0,71.0,81.0,7.0,9.0,7.0,6.0,13.0,19.0,21.0,22.0
330047.0,11.0,28.0,61.0,68.0,63.0,65.0,76.0,9.0,11.0,10.0,6.0,18.0,23.0,26.0,25.0
330049.0,6.0,17.0,77.0,75.0,68.0,74.0,81.0,6.0,7.0,6.0,4.0,15.0,19.0,25.0,20.0
330055.0,13.0,26.0,61.0,73.0,71.0,70.0,79.0,8.0,10.0,8.0,5.0,16.0,19.0,19.0,22.0
330056.0,16.0,27.0,57.0,79.0,76.0,78.0,83.0,5.0,7.0,5.0,3.0,14.0,16.0,17.0,17.0
330057.0,10.0,21.0,69.0,76.0,69.0,74.0,85.0,5.0,7.0,6.0,3.0,12.0,19.0,24.0,20.0
330058.0,18.0,27.0,55.0,75.0,71.0,72.0,82.0,8.0,9.0,10.0,6.0,12.0,17.0,20.0,18.0
330059.0,13.0,26.0,61.0,76.0,71.0,74.0,83.0,7.0,8.0,8.0,5.0,12.0,17.0,21.0,18.0
330065.0,15.0,31.0,54.0,78.0,72.0,75.0,86.0,5.0,5.0,6.0,4.0,10.0,17.0,23.0,19.0
330073.0,10.0,25.0,65.0,77.0,71.0,76.0,84.0,5.0,7.0,6.0,3.0,13.0,18.0,22.0,18.0
330074.0,8.0,20.0,72.0,79.0,74.0,78.0,86.0,4.0,5.0,4.0,2.0,12.0,17.0,21.0,18.0
330078.0,9.0,24.0,67.0,75.0,69.0,74.0,84.0,6.0,7.0,7.0,4.0,12.0,19.0,24.0,19.0
330079.0,3.0,19.0,78.0,87.0,84.0,86.0,92.0,2.0,3.0,2.0,2.0,6.0,11.0,13.0,12.0
330080.0,17.0,31.0,52.0,72.0,68.0,68.0,79.0,9.0,10.0,10.0,6.0,15.0,19.0,22.0,22.0
330085.0,13.0,29.0,58.0,77.0,73.0,73.0,85.0,5.0,5.0,6.0,5.0,10.0,18.0,22.0,21.0
330086.0,18.0,20.0,62.0,75.0,73.0,73.0,79.0,10.0,11.0,10.0,10.0,11.0,15.0,16.0,17.0
330090.0,11.0,27.0,62.0,77.0,71.0,75.0,84.0,6.0,7.0,6.0,4.0,12.0,17.0,22.0,19.0
330094.0,12.0,27.0,61.0,70.0,65.0,67.0,78.0,8.0,11.0,8.0,5.0,17.0,22.0,24.0,25.0
330096.0,10.0,25.0,65.0,77.0,71.0,76.0,85.0,4.0,6.0,5.0,2.0,13.0,19.0,23.0,19.0
330101.0,10.0,19.0,71.0,79.0,74.0,77.0,85.0,5.0,6.0,6.0,3.0,12.0,16.0,20.0,17.0
330102.0,8.0,20.0,72.0,77.0,71.0,76.0,85.0,5.0,6.0,5.0,3.0,12.0,18.0,23.0,19.0
330103.0,23.0,32.0,45.0,70.0,62.0,69.0,77.0,10.0,13.0,11.0,7.0,16.0,20.0,25.0,20.0
330104.0,15.0,33.0,52.0,71.0,68.0,67.0,77.0,8.0,9.0,10.0,6.0,17.0,21.0,23.0,23.0
330106.0,10.0,21.0,69.0,78.0,72.0,78.0,84.0,6.0,7.0,6.0,4.0,12.0,16.0,21.0,16.0
330107.0,10.0,21.0,69.0,76.0,71.0,74.0,83.0,7.0,9.0,7.0,4.0,13.0,17.0,20.0,19.0
330111.0,15.0,28.0,57.0,75.0,71.0,76.0,78.0,6.0,7.0,7.0,3.0,19.0,19.0,22.0,17.0
330115.0,4.0,21.0,75.0,83.0,78.0,81.0,90.0,3.0,4.0,3.0,1.0,9.0,14.0,18.0,16.0
330119.0,11.0,23.0,66.0,77.0,72.0,75.0,85.0,5.0,7.0,6.0,4.0,11.0,18.0,21.0,19.0
330125.0,17.0,29.0,54.0,73.0,67.0,70.0,81.0,7.0,9.0,7.0,5.0,14.0,20.0,24.0,23.0
330126.0,12.0,26.0,62.0,73.0,67.0,71.0,81.0,7.0,9.0,7.0,4.0,15.0,20.0,24.0,22.0
330127.0,18.0,27.0,55.0,73.0,68.0,72.0,79.0,9.0,11.0,9.0,6.0,15.0,18.0,21.0,19.0
330128.0,16.0,29.0,55.0,73.0,67.0,72.0,79.0,8.0,9.0,8.0,7.0,14.0,19.0,24.0,20.0
330135.0,8.0,29.0,63.0,69.0,62.0,67.0,78.0,12.0,13.0,12.0,10.0,12.0,19.0,25.0,21.0
330136.0,11.0,29.0,60.0,74.0,67.0,72.0,83.0,6.0,8.0,6.0,3.0,14.0,20.0,25.0,22.0
330140.0,8.0,23.0,69.0,75.0,68.0,73.0,83.0,6.0,8.0,5.0,4.0,13.0,19.0,24.0,22.0
330141.0,30.0,29.0,41.0,65.0,61.0,62.0,72.0,13.0,16.0,14.0,10.0,18.0,22.0,23.0,24.0
330144.0,12.0,20.0,68.0,81.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,19.0,19.886093838326737,16.945449406444318
330151.0,13.0,18.0,69.0,82.0,77.0,79.0,89.0,6.0,7.0,9.0,3.0,8.0,12.0,16.0,12.0
330153.0,16.0,26.0,58.0,74.0,68.0,72.0,82.0,7.0,8.0,7.0,4.0,14.0,19.0,24.0,21.0
330157.0,11.0,30.0,59.0,76.0,72.0,72.0,85.0,3.0,4.0,5.0,2.0,13.0,21.0,24.0,23.0
330158.0,15.0,30.0,55.0,67.0,62.0,64.0,75.0,9.0,10.0,11.0,5.0,20.0,24.0,28.0,25.0
330160.0,19.0,24.0,57.0,72.0,67.0,70.0,79.0,8.0,9.0,10.0,5.0,16.0,20.0,24.0,20.0
330162.0,8.0,19.0,73.0,83.0,79.0,82.0,88.0,5.0,5.0,5.0,3.0,9.0,12.0,16.0,13.0
330164.0,12.0,30.0,58.0,77.0,72.0,75.0,83.0,5.0,6.0,6.0,4.0,13.0,18.0,22.0,19.0
330166.0,1.0,16.0,83.0,78.0,71.0,80.0,82.0,2.0,2.0,1.0,3.0,15.0,20.0,27.0,19.0
330169.0,21.0,29.0,50.0,70.0,66.0,68.0,76.0,11.0,14.0,11.0,9.0,15.0,19.0,20.0,21.0
330175.0,19.0,30.0,51.0,67.0,63.0,64.0,75.0,9.0,9.0,11.0,8.0,17.0,24.0,28.0,25.0
330180.0,13.0,23.0,64.0,71.0,66.0,69.0,79.0,7.0,10.0,8.0,4.0,17.0,22.0,24.0,23.0
330181.0,7.0,19.0,74.0,80.0,74.0,81.0,85.0,5.0,6.0,5.0,4.0,11.0,15.0,20.0,14.0
330182.0,4.0,11.0,85.0,80.0,75.0,78.0,86.0,4.0,6.0,5.0,3.0,11.0,16.0,19.0,17.0
330184.0,28.0,27.0,45.0,67.0,62.0,64.0,75.0,9.0,11.0,10.0,6.0,19.0,24.0,27.0,26.0
330185.0,4.0,15.0,81.0,80.0,74.0,79.0,86.0,3.0,4.0,3.0,1.0,13.0,17.0,22.0,18.0
330188.0,8.0,25.0,67.0,77.0,70.0,73.0,87.0,6.0,8.0,6.0,4.0,9.0,17.0,22.0,21.0
330191.0,10.0,25.0,65.0,80.0,74.0,77.0,87.0,4.0,6.0,5.0,3.0,10.0,16.0,20.0,18.0
330193.0,12.0,26.0,62.0,70.0,63.0,69.0,78.0,9.0,11.0,10.0,7.0,15.0,21.0,26.0,21.0
330194.0,13.0,31.0,56.0,72.0,66.0,71.0,79.0,7.0,8.0,6.0,5.0,16.0,21.0,26.0,23.0
330195.0,10.0,23.0,67.0,77.0,73.0,76.0,83.0,6.0,7.0,6.0,4.0,13.0,17.0,20.0,18.0
330196.0,13.0,23.0,64.0,74.0,69.0,73.0,80.0,8.0,10.0,8.0,6.0,14.0,18.0,21.0,19.0
330197.0,9.0,31.0,60.0,75.0,69.0,73.0,82.0,5.0,5.0,5.0,5.0,13.0,20.0,26.0,22.0
330198.0,14.0,29.0,57.0,72.0,66.0,70.0,80.0,7.0,9.0,9.0,4.0,16.0,21.0,25.0,21.0
330199.0,13.0,27.0,60.0,74.0,68.0,74.0,80.0,7.0,7.0,9.0,5.0,15.0,19.0,25.0,17.0
330202.0,14.0,28.0,58.0,75.0,69.0,75.0,80.0,9.0,10.0,10.0,7.0,13.0,16.0,21.0,15.0
330203.0,13.0,28.0,59.0,71.0,67.0,68.0,79.0,8.0,9.0,9.0,5.0,16.0,21.0,24.0,23.0
330204.0,15.0,24.0,61.0,75.0,70.0,73.0,81.0,8.0,10.0,9.0,6.0,13.0,17.0,20.0,18.0
330205.0,6.0,18.0,76.0,79.0,73.0,75.0,88.0,5.0,6.0,7.0,3.0,9.0,16.0,21.0,18.0
330208.0,15.0,28.0,57.0,71.0,68.0,68.0,79.0,9.0,12.0,9.0,7.0,14.0,20.0,20.0,23.0
330211.0,12.0,30.0,58.0,74.0,68.0,75.0,80.0,7.0,7.0,7.0,7.0,13.0,19.0,25.0,18.0
330214.0,8.0,19.0,73.0,78.0,74.0,77.0,85.0,5.0,6.0,5.0,3.0,12.0,17.0,20.0,18.0
330215.0,10.0,29.0,61.0,72.0,66.0,71.0,80.0,8.0,11.0,9.0,4.0,16.0,20.0,23.0,20.0
330218.0,8.0,23.0,69.0,82.0,77.0,79.0,90.0,3.0,5.0,4.0,1.0,9.0,15.0,18.0,17.0
330219.0,11.0,25.0,64.0,71.0,65.0,69.0,81.0,7.0,10.0,8.0,4.0,15.0,22.0,25.0,23.0
330221.0,15.0,29.0,56.0,70.0,64.0,69.0,78.0,8.0,11.0,8.0,7.0,15.0,22.0,25.0,23.0
330222.0,7.0,20.0,73.0,82.0,79.0,81.0,87.0,3.0,4.0,4.0,2.0,11.0,15.0,17.0,15.0
330224.0,26.0,27.0,47.0,66.0,59.0,63.0,74.0,11.0,14.0,12.0,7.0,19.0,23.0,27.0,25.0
